ID,Content
550,四、整合權證、選擇權等衍生性商品策略運用：現行現股為每五秒集合競價，然權證、選擇權等衍生性商品已為逐筆交易，撮合方式的不同，影響投資人於現貨與衍生性商品間交易策略，將來同為逐筆交易，得使策略運用更順暢。
551,外資現貨買超 5 億，期貨淨多單略減至 40873 口。自營商選擇權淨部位，目前仍以賣買權為主要布局。九月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為二萬四千餘口，買權賣權 OI 增量皆無表態。新開週選方面，買權賣權 OI 總量相去不遠，目前多空呈現平衡。外資現貨買超 5 億，期貨淨多單略減至 40873 口。自營商選擇權淨部位，目前仍以賣買權為主要布局。九月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為二萬四千餘口，買權賣權 OI 增量皆無表態。新開週選方面，買權賣權 OI 總量相去不遠，目前多空呈現平衡。
552,期貨走勢台指期週四上漲 18 點至 10822 點。價差方面，台指期逆價差縮至 - 119.41 點，電子期逆價差縮至 - 4.27 點，金融期逆價差縮至 - 19.5 點。現貨部分，三大法人買超 5.39 億元；而在台指期淨部位方面，三大法人淨多單增加 1268 口至 16825 口，其中外資多單減碼且空單加碼，淨多單減少 1030 口至 43124 口；十大交易人中的特定法人全月份台指期淨多單減少 2567 口至 6384 口。選擇權分析週選擇權 OI 最大量區由 10800~10950 下移至 10750~10900。全月份未平倉量 put/call ratio 值由 1.16 升至 1.18。VIX 指數上升 0.03 至 12.2。外資加碼 buy put 0.65 萬口至 1.26 萬口。選擇權籌碼面顯示偏多架構略為降溫。   (永豐期貨研調)週選擇權 OI 最大量區由 10800~10950 下移至 10750~10900。全月份未平倉量 put/call ratio 值由 1.16 升至 1.18。VIX 指數上升 0.03 至 12.2。外資加碼 buy put 0.65 萬口至 1.26 萬口。選擇權籌碼面顯示偏多架構略為降溫。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
553,期貨走勢三月份台指期週三上漲 102 點至 10247 點。價差方面，台指期為逆價差 - 25.46 點，電子期逆價差 - 0.39 點，金融期為逆價差 - 2.69 點。現貨部分，三大法人買超 115.27 億元；而在台指期淨部位方面，三大法人淨多單減少 1414 口至 34548 口，其中外資空單減碼超過多單減碼，淨多單增加 5526 口至 65347 口，創 2017 年 9 月 18 日以來新高；十大交易人中的特定法人全月份台指期淨多單增加 2498 口至 35343 口。選擇權分析二月份選擇權結算後，全月份未平倉量 put/call ratio 值仍維持 1.48 的高位，三月份選擇權未平倉量部分，OI 最大量支撐壓力區為 10000~10400 點。VIX 指數下降 0.88 至 13.96。而選擇權結算後，外資目前選擇權淨部位呈現買 Call 賣 Put，整體而言，選擇權籌碼面顯示中性偏多架構。   (永豐期貨研調)二月份選擇權結算後，全月份未平倉量 put/call ratio 值仍維持 1.48 的高位，三月份選擇權未平倉量部分，OI 最大量支撐壓力區為 10000~10400 點。VIX 指數下降 0.88 至 13.96。而選擇權結算後，外資目前選擇權淨部位呈現買 Call 賣 Put，整體而言，選擇權籌碼面顯示中性偏多架構。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
554,期貨走勢台指期週一下跌 93 點至 10376 點。價差方面，台指期逆價差縮至 - 47.41 點，電子期逆價差縮至 - 1.35 點，金融期逆價差縮至 - 16.85 點。現貨部分，三大法人賣超 156.02 億元；而在台指期淨部位方面，三大法人淨多單增加 452 口至 3644 口，其中外資空單加碼超過多單加碼，淨多單減少 25 口至 29154 口；十大交易人中的特定法人全月份台指期淨多單增加 1172 口至 3188 口。週五美股四大指數收黑，道瓊與標普跌幅分別落在 0.37%、0.73%，而 Nasdaq、費半指數跌幅則高達 1.32%、1.56%，週末中美貿易戰並未出現較明顯緩解跡象，週一亞股全數下跌開出，雖然台股早盤開低後不斷有買單敲進大立光使指數稍有止跌跡象，但 9:15 後港交所港股相關期貨開低震盪後持續下挫，台股隨即失守週五低點並持續下探，除了大立光收斂跌幅翻黑外，其他權值股更是擴大跌幅，終場加權指數下跌 1.19% 至 10423.41 點。整體而言，今天台股早盤相對有撐，但在陸港股市重挫下，亞股以及美股電子盤都相繼擴大跌幅，加權指數目前連 7 日收跌，若指數未能在此區年線附近止跌，下一步恐將測試 5 月 29 日頸線支撐。雖然近期短線跌幅較深，但此時止跌訊號尚未浮現，不建議貿然摸底做多。選擇權分析週選擇權 OI 最大量支撐壓力區由 10500~10700 下移至 10400~10600 點。全月份未平倉量 put/call ratio 值由 0.96 降至 0.92。VIX 指數竄升 1.97 至 18.15。多項選擇權籌碼面顯示偏空架構依舊。不過值得留意的是外資選擇權目前擴大 Put Call 雙買的狀態，料短線行情仍將大波動，操作上多空均須謹慎小心。   (永豐期貨研調)週選擇權 OI 最大量支撐壓力區由 10500~10700 下移至 10400~10600 點。全月份未平倉量 put/call ratio 值由 0.96 降至 0.92。VIX 指數竄升 1.97 至 18.15。多項選擇權籌碼面顯示偏空架構依舊。不過值得留意的是外資選擇權目前擴大 Put Call 雙買的狀態，料短線行情仍將大波動，操作上多空均須謹慎小心。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
555,永豐投信從籌碼面觀察，外資台指期淨多單減碼力道不大，加上融資水位仍低、選擇權賣買權未平倉比仍大於一，永豐投信研判，台股技術面力守月線不破，只要國際股市近期未出現巨大轉折，台股下檔有撐，台股後市仍以中性偏多看待，惟宜留意短線反彈累積漲幅已高，全球總經數據欠佳及市場觀望月底川習會等風險因素。永豐投信從籌碼面觀察，外資台指期淨多單減碼力道不大，加上融資水位仍低、選擇權賣買權未平倉比仍大於一，永豐投信研判，台股技術面力守月線不破，只要國際股市近期未出現巨大轉折，台股下檔有撐，台股後市仍以中性偏多看待，惟宜留意短線反彈累積漲幅已高，全球總經數據欠佳及市場觀望月底川習會等風險因素。
556,若能善用選擇權的話，就可以將風險 / 獲利評估、戰略思維、策略佈局一併納入思考，選擇權交易策略可以展現高度的彈性，一般來說，動的策略偏向是買方為主的交易策略，不動的策略則偏向收權利金為主的賣方策略，但也不全然是如此，還是會有一些變形的交易策略，大家都在等中美貿易談判的結果，我們來談談等待可以做些什麼事。等待的策略可以歸類為二種：「動的策略」與「不動的策略」，動的策略是「打麻將」，不動的策略像是「骰寶」，雖然用賭博的工具來形容交易不太恰當，但概念上是挺相似的，參照下圖，動的策略一種是以 Buy Call 為主體的多頭價差，一種是以 Sell Put 為主體的多頭價差，在事件發生前的整理期，適合於區間低檔區Ａ區建立，價格來到區間高檔Ｂ區則可以將 Sell Put 先「 獲利」 出場，價格到低檔區 A 區將 Sell Call 先出場，如此在事件發生前來回操作，以賣方的部位來回操作，由於賣方在整理期低買高賣，會同時賺到時間及行情的錢，可以彌補買方的虧損，最終的目的是讓選擇權買方的成本下降或變成是零成本的買方。群益期貨自媒體官網：https://media.capitalfutures.com.tw/index
557,偏好配息型基金的投資人，可留意法巴百利達全球新興市場精選債券基金 (本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金)，隨著大環境變動，基金經理人將研判市場利率及匯率變化，彈性布局美元債及當地債，並搭配 CDS(信用違約交換)、IRS(利率交換)、遠期外匯與選擇權，使基金總報酬率達到最佳化效果。
558,期貨走勢台指期週二下跌 43 點至 10531 點。價差方面，台指期正價差縮至 11.75 點，電子期正價差擴至 0.85 點，金融期正價差縮至 1.71 點。現貨部分，三大法人賣超 40.61 億元；而在台指期淨部位方面，三大法人淨多單增加 299 口至 13386 口，其中外資多單加碼超過空單加碼，淨多單增加 1661 口至 50970 口；十大交易人中的特定法人全月份台指期淨多單減少 3820 口至 13149 口。選擇權分析選擇權 OI 最大量支撐壓力區由 10500~11000 擴至 10400~11000，VIX 下降 1.04 至 18.44，未平倉 P/C Ratio 下降 0.01 至 1.10。選擇權部位整體來看顯示為中性格局。整體而言，目前國際股市雖然仍利空頻傳，而台股技術面上也尚未出現明顯止跌跡象，但明日適逢月結算，加上外資目前呈現 Call、Put 雙買，投資人需留意結算日是否將有較大震盪的行情。   (永豐期貨研調)選擇權 OI 最大量支撐壓力區由 10500~11000 擴至 10400~11000，VIX 下降 1.04 至 18.44，未平倉 P/C Ratio 下降 0.01 至 1.10。選擇權部位整體來看顯示為中性格局。整體而言，目前國際股市雖然仍利空頻傳，而台股技術面上也尚未出現明顯止跌跡象，但明日適逢月結算，加上外資目前呈現 Call、Put 雙買，投資人需留意結算日是否將有較大震盪的行情。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
559,美股昨晚雖收黑，不過台股今天因週選擇權結算而刻意作價，終場指數以上漲 47 點收在 10434 點，成交量為 1004 億。
560,台股昨日回測月季線，雖守住季線，但小破月線，成交量則是連 4 日滑落至千億元之下，目前呈現 5 日、10 日與 20 日、60 日均線收斂狀態，加上台指期逆價差持續收斂，盤勢將靜待增量指路，才能脫離盤整區間，今日有周選擇權結算，仍需提防莊家上沖下洗。關鍵點位為 10766、10716 與 10685 點。台股昨日回測月季線，雖守住季線，但小破月線，成交量則是連 4 日滑落至千億元之下，目前呈現 5 日、10 日與 20 日、60 日均線收斂狀態，加上台指期逆價差持續收斂，盤勢將靜待增量指路，才能脫離盤整區間，今日有周選擇權結算，仍需提防莊家上沖下洗。關鍵點位為 10766、10716 與 10685 點。
561,外資現貨買超 8 億，期貨淨多單減碼至 48254 口。自營商選擇權淨部位，今日以賣買權和買賣權作增量。十二月選擇權籌碼呈現中性偏多格局，賣權 OI 大於買權 OI 之差距為三萬餘口，買權賣權 OI 增量依舊皆呈現不足。週選方面，買權賣權 OI 總量相去不遠，目前多空皆無明顯表態。外資現貨買超 8 億，期貨淨多單減碼至 48254 口。自營商選擇權淨部位，今日以賣買權和買賣權作增量。十二月選擇權籌碼呈現中性偏多格局，賣權 OI 大於買權 OI 之差距為三萬餘口，買權賣權 OI 增量依舊皆呈現不足。週選方面，買權賣權 OI 總量相去不遠，目前多空皆無明顯表態。綜合以上，外資期貨淨多單獲利了結，自營商選擇權中性不變，月、週選中性格局，整體籌碼面中性偏多格局。技術面台股目前仍屬量縮整理，短線在季線未被跌破下，台股仍可逢低偏多操作布局。綜合以上，外資期貨淨多單獲利了結，自營商選擇權中性不變，月、週選中性格局，整體籌碼面中性偏多格局。技術面台股目前仍屬量縮整理，短線在季線未被跌破下，台股仍可逢低偏多操作布局。
562,◆期貨走勢台指期週一上漲 5 點至 10978 點。價差方面，台指期轉為逆價差 - 9.71 點，電子期轉為逆價差 - 0.09 點，金融期轉為逆價差 - 1.7 點。現貨部分，三大法人賣超 16.88 億元；而在台指期淨部位方面，三大法人淨多單減少 1888 口至 28361 口，其中外資多單減碼且空單加碼，淨多單減少 3159 口至 60734 口；十大交易人中的特定法人全月份台指期淨多單減少 1088 口至 24094 口。◆選擇權分析選擇權未平倉量部分，買權未平倉最大量集中在 11300 點，賣權未平倉最大量集中在 10500 點。全月份未平倉量 put/call ratio 值由 1.37 降至 1.34。外資小幅加碼買 Call 部位，但自營商賣 Call 部位加碼幅度更加積極。整體選擇權部位呈現偏多架構持續降溫。   (永豐期貨研調)選擇權未平倉量部分，買權未平倉最大量集中在 11300 點，賣權未平倉最大量集中在 10500 點。全月份未平倉量 put/call ratio 值由 1.37 降至 1.34。外資小幅加碼買 Call 部位，但自營商賣 Call 部位加碼幅度更加積極。整體選擇權部位呈現偏多架構持續降溫。   (永豐期貨研調)◇本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
563,期貨走勢台指期週四上漲 74 點至 10588 點。價差方面，台指期為逆價差 - 21.55 點，電子期逆價差 - 0.8 點，金融期為逆價差 - 3.51 點。現貨部分，三大法人買超 99.22 億元；而在台指期淨部位方面，三大法人淨多單增加 5274 口至 31939 口，其中外資多單加碼且空單減碼，淨多單增加 6800 口至 63502 口；十大交易人中的特定法人全月份台指期淨多單增加 4114 口至 28537 口。選擇權分析從選擇權籌碼面觀察，全月份未平倉量 put/call ratio 值由 1.43 升至 1.5，而外資、自營商持續呈現買 Call 賣 Put 的操作方向，反應籌碼面為偏多架構，VIX 指數下降 0.34 至 12.41。因此從選擇權的許多面向觀察，台指後勢仍有向上機會。   (永豐期貨研調)從選擇權籌碼面觀察，全月份未平倉量 put/call ratio 值由 1.43 升至 1.5，而外資、自營商持續呈現買 Call 賣 Put 的操作方向，反應籌碼面為偏多架構，VIX 指數下降 0.34 至 12.41。因此從選擇權的許多面向觀察，台指後勢仍有向上機會。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
564,期貨走勢台指期週三上漲 17 點至 10695 點。價差方面，台指期逆價差縮至 - 9.38 點，電子期逆價差擴至 - 0.17 點，金融期逆價差擴至 - 2.33 點。現貨部分，三大法人買超 40.28 億元；而在台指期淨部位方面，三大法人淨多單增加 75 口至 28546 口，其中外資多單減碼超過空單減碼，淨多單減少 474 口至 59733 口；十大交易人中的特定法人全月份台指期淨多單增加 1287 口至 23010 口。選擇權分析選擇權從成交量來觀察，買權集中在 10800 點，賣權集中在 10300 點。選擇權未平倉量部分，買權未平倉最大量集中在 10800 點，賣權未平倉最大量集中在 10200 點。全月份未平倉量 put/call ratio 值由 1.58 升至 1.77，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 11.17% 升至 11.36%，賣權平均隱含波動率由 15.5% 升至 15.61%，買賣權皆升。選擇權部位整體來看顯示為中性格局。   (永豐期貨研調)選擇權從成交量來觀察，買權集中在 10800 點，賣權集中在 10300 點。選擇權未平倉量部分，買權未平倉最大量集中在 10800 點，賣權未平倉最大量集中在 10200 點。全月份未平倉量 put/call ratio 值由 1.58 升至 1.77，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 11.17% 升至 11.36%，賣權平均隱含波動率由 15.5% 升至 15.61%，買賣權皆升。選擇權部位整體來看顯示為中性格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
565,"昨日分析「""大盤委賣張數"" 偏重，成交量萎縮至千億以下，台股可以逆著國際盤上漲主要是受到週選擇權結算刻意撐盤的干擾」。從今日期貨走法來看，明日大盤應有機會再次嘗試拉抬動作（雖然外資期貨淨多單大減），但能不能正式脫離整理格局，成交量才是關鍵。"
566,期交所董事長許虞哲今 (1) 日表示，期交所 9 月底將推出美國那斯達克 100 股價指數期貨、櫃買富貴 200 指數期貨，與國際接軌以及因應法人避險增益需求。台灣期貨交易所、中華民國人壽保險商業同業公會、中華民國期貨商業同業公會今天舉辦「保險業衍生性商品避險實務研討會」，共吸引近 200 位保險業和期貨業者參加。許虞哲表示，匯率變動對保險業海外投資收益有極大影響，如何因應國際股匯市波動對保險業產生的衝擊，提升避險效率及降低避險成本，以穩定財務績效，是保險業一直以來的重要課題。期交所致力提供市場良好交易環境，去年積極爭取取消股價類期貨交易稅率減半落日條款，獲財政部同意，行政院核定自今年起，股價類期貨交易稅率為 10 萬分之 2，有效降低期貨市場交易及避險成本。許虞哲進一步表示，為符合法人避險增益需求與國際接軌，期交所今年亦積極推出各項新商品，今年 9 月底將推出美國那斯達克 100 股價指數期貨、櫃買富櫃 200 指數期貨，讓市場有更多的交易選擇，及靈活的金融工具可以操作。期貨公會理事長糜以雍指出，去年台灣壽險業海外投資金額達到新台幣 16.3 兆元，占可運用資金比例達到 68%，海外投資比例高，若遇新台幣升值，將面臨嚴重匯兌損失，若能透過期貨集中市場及店頭市場提供符合保險業避險和增益需求的衍生性金融商品交易，例如期貨、選擇權、槓桿保證金契約等，可增加保險業、期貨業發展。期貨公會理事長糜以雍指出，去年台灣壽險業海外投資金額達到新台幣 16.3 兆元，占可運用資金比例達到 68%，海外投資比例高，若遇新台幣升值，將面臨嚴重匯兌損失，若能透過期貨集中市場及店頭市場提供符合保險業避險和增益需求的衍生性金融商品交易，例如期貨、選擇權、槓桿保證金契約等，可增加保險業、期貨業發展。
567,期貨走勢台指期週一上漲 38 點至 10849 點。價差方面，台指期逆價差擴至 - 27.43 點，電子期轉為逆價差 - 1.25 點，金融期逆價差縮至 - 1.07 點。現貨部分，三大法人買超 21.76 億元；而在台指期淨部位方面，三大法人淨多單減少 292 口至 16546 口，其中外資多單減碼超過空單減碼，淨多單減少 1204 口至 41203 口；十大交易人中的特定法人全月份台指期淨多單增加 3078 口至 8545 口。選擇權分析選擇權未平倉量部分，買權未平倉最大量集中在 10900 點，賣權未平倉最大量集中在 10700 點。全月份未平倉量 put/call ratio 值由 1.23 升至 1.29。VIX 指數下降 0.28 至 11.73。選擇權部位整體來看維持中性偏多格局。   (永豐期貨研調)選擇權未平倉量部分，買權未平倉最大量集中在 10900 點，賣權未平倉最大量集中在 10700 點。全月份未平倉量 put/call ratio 值由 1.23 升至 1.29。VIX 指數下降 0.28 至 11.73。選擇權部位整體來看維持中性偏多格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
568,安本標準投信即將在 10 月 4 日開募安本標準 360 動態入息組合基金 (本基金有相當比重得投資於非投資等級之高風險債券基金且配息來源可能為本金)，該基金有別於市面上一般多重資產基金，除了股票、債券之外，還納入「另類投資」，在 333 比例的基礎之上，依據市場狀況進行動態靈活配置，並且在股票部位搭配動態選擇權策略，讓投資組合在各種市場脈動下，都有機會獲取收益。安本標準 360 動態入息組合基金 (本基金有相當比重得投資於非投資等級之高風險債券基金且配息來源可能為本金) 基金經理人劉向晴提到，金融環境的改變使得投資人常常面臨股債齊漲齊跌、地緣政治風險和收益偏低等難題，如果依然遵循過往思維、過往法則來進行資產配置，容易讓資產承擔過度的風險，而在股債之外，納入另類投資的配置則是提升投資效率的關鍵。最好的方式還是 360 度全面布局，股票、債券、另類投資、動態選擇權都入列，也是保護資產、讓資產增值的最好方法。劉向晴表示，另類投資泛指非股票、非債券的新型態投資標的，涵蓋了再生能源基礎建設、學生宿舍和巨型物流中心等各式各樣遍布生活當中的投資機會，雖然每個另類投資標的與收益來源不盡相同，但它們卻有兩個共同的優勢──低景氣相關性與不錯的收益率。劉向晴指出，當市場起伏不定或是波動增加，依據不同市況「動態調整」的策略更顯重要，不僅透過嚴謹的量化與質化分析以檢視投資標的的價值與價格，投資團隊面對市場變化要靈活調整，才能達到追漲抗跌的效果。投資人透過本基金可以一次囊括不同的收益來源，包括另類投資收益、債券收益和選擇權收益，並且依據自身需求選擇台幣、美元或人民幣級別，全方位打造個人每月收益，面對低利時代的難題，是另一種值得納入核心配置的解決方案。圖說：在股債越來越貴的情況下，加入另類投資及選擇權，爭取較佳的收益率及報酬率。
569,外資現貨賣超 20 億，期貨淨多單縮減至 56391 口。自營商選擇權淨部位，目前以賣買權和賣賣權作布局。四月選擇權籌碼呈現偏多格局，賣權 OI 大於買權 OI 之差距為五萬九千餘口，買權 OI 增量明顯不足。新開週選方面，買權賣權 OI 總量依舊相當，目前多空皆無表態。外資現貨賣超 20 億，期貨淨多單縮減至 56391 口。自營商選擇權淨部位，目前以賣買權和賣賣權作布局。四月選擇權籌碼呈現偏多格局，賣權 OI 大於買權 OI 之差距為五萬九千餘口，買權 OI 增量明顯不足。新開週選方面，買權賣權 OI 總量依舊相當，目前多空皆無表態。綜合以上，外資期現貨略為同步作空，自營商選擇權中性不變，月、週選中性偏多依舊，整體籌碼面中性格局。技術面台股目前續作三角收斂，短線待各均線逐步往上靠攏糾結後，台股將再整理後呈現走揚。
570,"期貨走勢台指期週三上漲 47 點至 10322 點。價差方面，台指期逆價差擴至 - 35.15 點，電子期逆價差擴至 - 1.61 點，金融期轉為逆價差 - 1.06 點。現貨部分，三大法人買超 13.47 億元；而在台指期淨部位方面，三大法人淨多單增加 3204 口至 28352 口，其中外資多單加碼且空單減碼，淨多單增加 5005 口至 58217 口；十大交易人中的特定法人全月份台指期淨多單增加 7107 口至 28582 口。週二美股三大指數呈現狹幅震盪後小幅收黑，日韓股市早盤也表現偏弱，不過台股反倒一掃前兩日走軟陰霾，開盤直接由台積電、鴻海、大立光等電子權值股領軍上攻，不過由於今日為週選擇結算日，突破 OI 最大量壓力區 10350 後追價力道明顯減弱，台積電、大立光也都出現逢高拉回的跡象，指數在 11 點過後大盤維持在 10350 上下震盪，而下午 1 點過後鴻海、大立光、南亞、富邦金等權值股則出現較大賣壓，直到尾盤 1:30 再出現大筆回流買單，使週選擇權結算收在 10340，但終場加權指數則收在 10357.15 點，上漲 51.89 點或 0.50%，成交量能 998.68 億，較前日減少 61.76 億。整體而言，今天適逢週選擇權結算，從各權值股的走勢觀察有壓抑指數漲幅的意味，不過目前日 KD 高檔死亡交叉向下，而 MACD 也醞釀死亡交叉，加上以往與台股連動性較高的韓國股市最近已連四日修正走跌，後續仍須持續觀察 A 股 MSCI 調升權重，外資對台股的操作態度。選擇權分析週選擇權結算後，全月份未平倉量 put/call ratio 值由 1.24 升至 1.45，而外資在 Call 的淨部位來到 + 71,224 口，自營商 Put 的部位則是呈現淨空單加碼 19,141 口至 - 27,430 口，顯示外資更積極的買 Call，而自營商則更積極的賣 put，兩者的選擇權部位上均呈現樂觀偏多的態度。整體選擇權籌碼面呈現樂觀偏多格局。   (永豐期貨研調)週選擇權結算後，全月份未平倉量 put/call ratio 值由 1.24 升至 1.45，而外資在 Call 的淨部位來到 + 71,224 口，自營商 Put 的部位則是呈現淨空單加碼 19,141 口至 - 27,430 口，顯示外資更積極的買 Call，而自營商則更積極的賣 put，兩者的選擇權部位上均呈現樂觀偏多的態度。整體選擇權籌碼面呈現樂觀偏多格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。"
571,台股今日成交量仍然低於 10 日均量，面對週選擇權的結算，主力讓盤面震盪走穩成功收在 11000 點附近，我昨日推估大盤本週下探 20 日均線機會低。由盤面走勢觀察，今天開盤時多頭已經將週選擇權要轉倉的部位布局完畢，金融傳產類股基期低成為拉抬標的，漲多的電子權值股反是調節的對象。加權指數今日站上 5&10 日均線蓋頭反壓，但是量能嚴重不足。多頭若沒辦法補量而上，指數位於 10962~11077 之間的橫向盤整期會延長到下週。
572,昨日澳洲國民銀行 (NAB) 調查顯示，澳洲 10 月企業現況與信心指數分別升至正 3 及正 2，但市場預計美國與澳洲利息之差擴大至二十年來最大，並據紐西蘭央行 (RBNZ) 公布通貨膨脹預期季度調查顯示，企業經理預計未來一年通貨膨脹率平均降至 1.66%，兩年期通貨膨脹預期亦降至 1.80%，強化 RBNZ 貨幣政策將在更長時間內維持寬鬆的觀點，令澳幣與紐元承壓，拖累其他風險貨幣，並有大量期貨選擇權到期，促使歐元兌美元受限於 1.1038 高點。昨日澳洲國民銀行 (NAB) 調查顯示，澳洲 10 月企業現況與信心指數分別升至正 3 及正 2，但市場預計美國與澳洲利息之差擴大至二十年來最大，並據紐西蘭央行 (RBNZ) 公布通貨膨脹預期季度調查顯示，企業經理預計未來一年通貨膨脹率平均降至 1.66%，兩年期通貨膨脹預期亦降至 1.80%，強化 RBNZ 貨幣政策將在更長時間內維持寬鬆的觀點，令澳幣與紐元承壓，拖累其他風險貨幣，並有大量期貨選擇權到期，促使歐元兌美元受限於 1.1038 高點。
573,美股大漲之下，芝加哥選擇權交易所 (COBE) 波動率指數 (VIX) 週三 (24 日) 大跌 4.28%，收 12.07。儘管來到低點，卻有買家大手筆買入看漲的買權。IPS Strategic Capital 首席交易員 Patrick Henness 表示，在 2017 年 50 美分活躍之時，超過 5 萬口買權主導了 VIX 的選擇權市場，今年並不多見。而過去兩天，大規模的買權介入，改變了一直沉悶的 VIX 期權市場。
574,期貨走勢台指期週二上漲 121 點至 10348 點。價差方面，台指期轉為正價差 4.67 點，電子期轉為正價差 0.25 點，金融期轉為逆價差 - 1.14 點。現貨部分，三大法人買超 46.8 億元；而在台指期淨部位方面，三大法人淨多單增加 2139 口至 26887 口，其中外資空單減碼超過多單減碼，淨多單增加 1463 口至 56571 口；十大交易人中的特定法人全月份台指期淨多單增加 839 口至 25676 口。選擇權分析選擇權從成交量來觀察，買權集中在 10400 點，賣權集中在 10200 點。選擇權未平倉量部分，買權未平倉最大量集中在 10500 點，賣權未平倉最大量集中在 10000 點。全月份未平倉量 put/call ratio 值由 1.29 升至 1.43，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 12.35% 降至 11.77%，賣權平均隱含波動率由 16.38% 升至 16.81%，買權降賣權升。選擇權部位整體來看顯示為中性格局。   (永豐期貨研調)選擇權從成交量來觀察，買權集中在 10400 點，賣權集中在 10200 點。選擇權未平倉量部分，買權未平倉最大量集中在 10500 點，賣權未平倉最大量集中在 10000 點。全月份未平倉量 put/call ratio 值由 1.29 升至 1.43，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 12.35% 降至 11.77%，賣權平均隱含波動率由 16.38% 升至 16.81%，買權降賣權升。選擇權部位整體來看顯示為中性格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
575,"上周長假前，昇楷明確分析「長假之後仍屬 ""非盤即漲"" 的偏多震盪局」，但周二 (4/9) 昇楷亦提醒「現階段大盤進入去年高檔之大量套牢區，也滿足了去年底至今年初所打出的 ""大Ｗ底型態"" 之等幅測量，盤勢恐於周選擇權結算後開始震盪」。"
576,一般來說波動率與股市的漲跌呈現反向關係，波動率一定程度反應市場的避險情緒的高點，當市場的風險愈大或變數愈多時，投資人願意支付的風險溢酬愈大，容易推高選擇權的價格，也可以說賣方需要收到更多的權利金才願意承擔更大的風險。中國的媒體有段話: 美國要麼變本加厲，要麼想法改變，這兩個都是數學公式導不出來的，再加上波動率仍偏高，操作上可以增加策略上的應用，尤其是現貨或期貨搭配選擇權買方反向保護，例如放空期貨的同時，買進買權的方式，由於波動大，只有存活的才有機會成為最終的贏家。中國的媒體有段話: 美國要麼變本加厲，要麼想法改變，這兩個都是數學公式導不出來的，再加上波動率仍偏高，操作上可以增加策略上的應用，尤其是現貨或期貨搭配選擇權買方反向保護，例如放空期貨的同時，買進買權的方式，由於波動大，只有存活的才有機會成為最終的贏家。群益期貨自媒體官網：https://media.capitalfutures.com.tw/index
577,不過，昨日昇楷也提醒「現階段大盤來到 10850 點之上，漸漸深入去年高檔的大量套牢區，同時也滿足了去年底至今年初所打出的「大Ｗ底型態」之等幅測量，不排除盤勢於周選擇權結算後可能較為震盪」。
