ID,Content
1254,星展集團認為，貿易戰已非單純與貿易有關，關鍵在於美中雙方互爭戰略性技術與科技主導權，由於結構性問題短期無解，預料將拉鋸一段時間。觀察芝加哥期貨交易所波動度指數 (VIX) 上週大漲 48%，意味市場高波動的環境並未結束。
1255,美中貿易戰持續延燒，陸媒暗示，中國有意切斷對美稀土供應，市場憂心，若此事成真，兩國貿易爭端，恐再度升級；今 (30) 日歐股盤前，指數期貨走揚。台北時間週四下午 2 點 48 分，Investing.com 報價顯示，歐洲 Stoxx 50 指數期貨上漲 0.24%，英國 FTSE 100 指數期貨上漲 0.26%，德國 DAX 指數期貨上漲 0.31%，法國 CAC 40 指數期貨上漲 0.41%。
1256,"期貨走勢台指期週五下跌 0 點至 10528 點。價差方面，台指期轉為正價差 3.33 點，電子期轉為正價差 0.47 點，金融期逆價差縮至 - 0.87 點。現貨部分，三大法人賣超 26.28 億元；而在台指期淨部位方面，三大法人淨多單增加 142 口至 12027 口，其中外資空單加碼超過多單加碼，淨多單減少 298 口至 41161 口；十大交易人中的特定法人全月份台指期淨多單增加 1405 口至 7513 口。美股周四四大指數終結連二跌反彈收高，國際油價強彈帶動相關個股推升指數走高，但美股盤後博通下修財測導致盤後大跌連帶拖累週五美股電子盤開低。台指期早盤受到美股反彈帶動小幅開高，但現貨開盤後台積電受博通調降財測影響以下跌 1.5 元開出，也導致現貨直接開低加上蘋概股除鴻海外多數出現拉回帶動大盤早盤始終壓在盤下震盪，陸股開盤後迅速翻黑也拖累台股盤中反彈無力，且大盤盤中預估量能低於 800 億元更使得全日僅在狹幅區間震盪，所幸電子股壓回資金再度回流金融傳產股力撐盤勢，加權指數終場以 10,524.67 點作收，下跌 36.34 點，成交量 839.86 億元。技術面來看，周五指數日 K 連二黑且回測 10 日線支撐，日 KD 指標高檔死亡交叉向下，且近期量能在 10600 點以上反出現觀望，指數短線轉為區間震盪架構，建議短線可在季線與半年線間來回操作並嚴設停損。選擇權分析選擇權未平倉量部分，買權未平倉最大量集中在 10700 點，賣權未平倉最大量集中在 10300 點。全月份未平倉量 put/call ratio 值由 1.08 降至 1.06。VIX 指數小漲 0.07 至 14.52。更細部從 OI 狀況觀察，可以發現 Call 的 OI 在 10600、10700 的合約分別高達 3.5 萬與 3.7 萬口，也顯示月結算前此區的上檔壓力相對較重。   (永豐期貨研調)選擇權未平倉量部分，買權未平倉最大量集中在 10700 點，賣權未平倉最大量集中在 10300 點。全月份未平倉量 put/call ratio 值由 1.08 降至 1.06。VIX 指數小漲 0.07 至 14.52。更細部從 OI 狀況觀察，可以發現 Call 的 OI 在 10600、10700 的合約分別高達 3.5 萬與 3.7 萬口，也顯示月結算前此區的上檔壓力相對較重。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。"
1257,美國那斯達克 100 期貨指數 (NASDAQ)30 日即將在台掛牌上市，NASDAQ 指數發言人 Rob Hughes 表示，NASDAQ 100 期貨指數納入現代化工業基礎建設、新創與新興科技等科技指標個股，代表全球創新經濟動能，未來也不排除在台推出費城半導體期貨指數。NASDAQ 30 日即將在期交所掛牌上市的 NASDAQ 100 期貨，這是 NASDAQ100 期貨首次在美國以外的市場掛牌發行，包括 NASDAQ 發言人 Rob Hughes 與 NASDAQ Dorsey Wright 研究暨客戶關係部門主管 Jay Gragnani 今 (26) 日聯袂抵台，舉行媒體說明會，介紹 NASDAQ 100 期貨指數的特點。Rob 指出，NASDAQ 100 指數期貨成分股幾乎都是科技產業的龍頭企業，包括微軟、谷歌、亞馬遜、蘋果、臉書等大型企業，產業面涵蓋新創、新興科技與現代化工業基礎建設等，比起 S&P 500 成分股摻雜部分「非純科技股」，NASDAQ 100 成分股可說是百分之百純科技類股，未來還可能因應汽車智慧化趨勢，將汽車產業陸續納入成分股。Rob 認為，科技不斷推陳出新，尤其是新創科技更是 21 世紀經濟產業新趨勢，而從 NASDAQ 100 期貨成分股來看，包括谷歌、臉書、微軟、蘋果等大型企業都名列其中，而這些產業也確實牽動人類經濟發展，因此從 NASDAQ 100 切入有助於掌握新科技經濟成長動能。Rob 進一步指出，未來也計畫在與期交所進一步合作，規劃推出費半期貨指數，並進一步延伸至費半正、反向 ETF 相關商品。
1258,期交所董事長許虞哲今 (1) 日表示，期交所 9 月底將推出美國那斯達克 100 股價指數期貨、櫃買富貴 200 指數期貨，與國際接軌以及因應法人避險增益需求。台灣期貨交易所、中華民國人壽保險商業同業公會、中華民國期貨商業同業公會今天舉辦「保險業衍生性商品避險實務研討會」，共吸引近 200 位保險業和期貨業者參加。許虞哲表示，匯率變動對保險業海外投資收益有極大影響，如何因應國際股匯市波動對保險業產生的衝擊，提升避險效率及降低避險成本，以穩定財務績效，是保險業一直以來的重要課題。期交所致力提供市場良好交易環境，去年積極爭取取消股價類期貨交易稅率減半落日條款，獲財政部同意，行政院核定自今年起，股價類期貨交易稅率為 10 萬分之 2，有效降低期貨市場交易及避險成本。許虞哲進一步表示，為符合法人避險增益需求與國際接軌，期交所今年亦積極推出各項新商品，今年 9 月底將推出美國那斯達克 100 股價指數期貨、櫃買富櫃 200 指數期貨，讓市場有更多的交易選擇，及靈活的金融工具可以操作。期貨公會理事長糜以雍指出，去年台灣壽險業海外投資金額達到新台幣 16.3 兆元，占可運用資金比例達到 68%，海外投資比例高，若遇新台幣升值，將面臨嚴重匯兌損失，若能透過期貨集中市場及店頭市場提供符合保險業避險和增益需求的衍生性金融商品交易，例如期貨、選擇權、槓桿保證金契約等，可增加保險業、期貨業發展。期貨公會理事長糜以雍指出，去年台灣壽險業海外投資金額達到新台幣 16.3 兆元，占可運用資金比例達到 68%，海外投資比例高，若遇新台幣升值，將面臨嚴重匯兌損失，若能透過期貨集中市場及店頭市場提供符合保險業避險和增益需求的衍生性金融商品交易，例如期貨、選擇權、槓桿保證金契約等，可增加保險業、期貨業發展。
1259,全球股市方面，盤前交易中，美國指數期貨溫和走低。投資人持續關注中美貿易局勢的發展。
1260,美國總統川普日前重申，若有必要，將另對價值 3250 億美元的中國輸美商品加徵關稅；川普的發言，加深了市場對美中貿易戰的擔憂情緒，今 (17) 日歐股盤前，指數期貨漲跌互見。台北時間週三下午 2 點 45 分，Investing.com 報價顯示，歐洲 Stoxx 50 指數期貨下跌 0.06%，英國 FTSE 100 指數期貨下跌 0.25%，德國 DAX 指數期貨上漲 0.03%，法國 CAC 40 指數期貨下跌 0.25%。
1261,群益期貨自媒體官網：https://media.capitalfutures.com.tw/index
1262,今天在國際股市槍林彈雨之下，加權指數依舊強勢『拉高結算』，可見多方決心堅定。今天一如我們昨天預期…『拉高結算』，從結算後的新期貨留倉來看；期貨依舊有利於多方。只是昨天『融券』開始退場，因此對於下半月的走勢，建議開始要提高風險意識。目前看來… 多頭可能會在連續強漲後，稍作休息，等待五日均線跟上；但是就目前中、小型股的加速情況來看… 預料這個『煙火秀』正要開始，短線個股的表現會比指數驚彩。
1263,期貨走勢台指期週四上漲 21 點至 11030 點。價差方面，台指期逆價差縮至 - 9.86 點，電子期逆價差縮至 - 0.21 點，金融期轉為正價差 0.89 點。現貨部分，三大法人買超 8.06 億元；而在台指期淨部位方面，三大法人淨多單增加 3465 口至 29139 口，其中外資多單加碼且空單減碼，淨多單增加 4735 口至 60853 口；十大交易人中的特定法人全月份台指期淨多單增加 5153 口至 22681 口。週三美股三大指數小跌作收，拖累台股早盤下跌開出，所幸鴻海、大立光出現買盤進駐呈現開低走高，而台塑、台化、南亞等權值股也都穩步走高，推升指數收斂跌幅翻紅，台指期盤中原本較低的委買口數也逐漸轉為超過委賣口數，終場加權指數上漲 12.22 點或 0.11%，收在 11039.86 點，成交量能下降 130.71 億至 1131.69 億。技術面而言，今天指數還是相對強勢，回測 5 日線後有守上攻，但畢竟上檔反壓仍重，在量能不出下要挑戰前高仍稍有難度。另外，今天下午兩點過後陸股跌幅擴大，終場下跌 - 2.43%，雖然目前對台指期盤後盤影響並不大，但晚間美股如何反應仍將是投資人關注焦點。選擇權分析選擇權未平倉量部分，買權未平倉最大量集中在 11300 點，賣權未平倉最大量集中在 10500 點。全月份未平倉量 put/call ratio 值由 1.34 升至 1.39。VIX 指數下降 0.27 至 13.03。整體選擇權部位顯示市場中性偏多態度小幅增溫。   (永豐期貨研調)選擇權未平倉量部分，買權未平倉最大量集中在 11300 點，賣權未平倉最大量集中在 10500 點。全月份未平倉量 put/call ratio 值由 1.34 升至 1.39。VIX 指數下降 0.27 至 13.03。整體選擇權部位顯示市場中性偏多態度小幅增溫。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
1264,對於台股行情，元大投顧說明，全球主要央行貨幣政策持續偏向寬鬆，而外資現貨買超趨勢暫未變，今日續買 75.6 億元，10 月以來累計共買超 1259 億元，並在期貨淨多單再小幅加碼 457 口至 58950 口，後市行情仍可期。
1265,隨著供應回升、需求放緩，鐵礦石價格本周天天下跌，新加坡期交所鐵礦石期貨單周大跌 14%，為 2016 年 11 月以來單周最大跌幅，上海中期期貨 (Cifco) 表示，鐵礦石的跌勢似乎還沒有觸底的跡象。隨著供給面增加，使得今年原先大漲 80% 以上的鐵礦石漲勢逆轉，大連期交所鐵礦石期貨 8 月以來崩跌逾 16%。
1266,上週在連串數據偏弱之下，週二及週三美股均出現大跌，上週五在就業報告有所好轉之下，標普 500 指數攀高。但亞洲週一開市後，美股期貨再次下挫。
1267,歐洲央行 (ECB) 將於明 (25) 日召開決策會議，市場高度關注；今 (24) 日歐股盤前，指數期貨走跌。台北時間週三下午 2 點 42 分，Investing.com 報價顯示，歐洲 Stoxx 50 指數期貨下跌 0.28%，英國 FTSE 100 指數期貨下跌 0.25%，德國 DAX 指數期貨下跌 0.14%，法國 CAC 40 指數期貨下跌 0.04%。
1268,期貨走勢台指期週四下跌 168 點至 10311 點。價差方面，台指期正價差縮至 2.63 點，電子期轉為逆價差 - 0.17 點，金融期正價差縮至 2.86 點。現貨部分，三大法人賣超 132.77 億元；而在台指期淨部位方面，三大法人淨多單減少 6538 口至 7304 口，其中外資多單減碼且空單加碼，淨多單減少 6517 口至 40980 口；十大交易人中的特定法人全月份台指期淨多單減少 4257 口至 14017 口。選擇權分析月選擇權未平倉量部分，OI 最大量支撐壓力區維持再 10500~10800 點不變。全月份未平倉量 put/call ratio 值由 1.16 降至 1.04，反應籌碼面為偏多架構。VIX 上升 1.56 至 16.32。整體而言，選擇權籌碼面已經降溫至中性，不過月選擇權的最大量下檔區仍維持在 10500 並未明顯退守，顯示目前部分莊家在中長線的心態並未太過看空。   (永豐期貨研調)月選擇權未平倉量部分，OI 最大量支撐壓力區維持再 10500~10800 點不變。全月份未平倉量 put/call ratio 值由 1.16 降至 1.04，反應籌碼面為偏多架構。VIX 上升 1.56 至 16.32。整體而言，選擇權籌碼面已經降溫至中性，不過月選擇權的最大量下檔區仍維持在 10500 並未明顯退守，顯示目前部分莊家在中長線的心態並未太過看空。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
1269,石恬華（Judy Shih）在外商金融資產管理業逾 20 年經驗，從基層歷任行銷，產品，業務，營運管理等不同職務，2014 至 2017 年擔任 J.P.Morgan Asset Management 董事總經理暨台灣 CEO，資產規模 6000 億台幣，居市場第二位，品牌亦為業界標竿。Judy 在業界享有投信業最年輕的總經理與董事長的名號，2015 年獲「中華民國證券暨期貨金彞獎 - 傑出企業領導人獎」。在職期間擔任 J.P. Morgan 與上海浦東發展銀行在中國合資的上投摩根監事會監事。Judy 一直是眾多同事的職涯導師（Ｍentor）並持續至今。2018 年 Judy 投入華人圈最大美學公益平台「美好關係」的籌辦，2019 年創立 ”Scoop Asia”  思酷亞洲 – 文旅營銷資管平台，並擔任美好關係執行長。Judy 畢業於台大財金系，芝加哥布斯商學院 (Chicago Booth MBA)
1270,首先，「富邦 VIX ETF」追蹤以 VIX 期貨為指數成分的標普 500 波動率短期期貨 ER 指數，VIX 期貨則以 VIX 指數為標的物的期貨商品。簡單來說，因為負相關特性，做多 VIX 期貨，或買進正向 VIX 期貨 ETF 時，一般被當作是股票投資組合的避險工具。避險商品何其多，包括股票指數反向 ETF、日圓、公債等，為什麼 VIX 期貨 ETF 可以得到投資人青睞，主要原因在於 VIX 期貨具高波動特性，當標普 500 指數大幅回檔時，VIX 期貨的避險效果往往優於其他工具。以 2018 年標普 500 指數兩次大幅回檔為例 (2 月以及第 4 季)，VIX 期貨 ETF 追蹤的標普 500 波動率短期期貨 ER 指數，波段皆出現 70% 以上的漲幅。在負相關、高波動的特性下，具有避險需求的投資人，不需要配置太高的比重，在投資組合中配置小比例部位，就可以達到避險效果，這就是 VIX 期貨 ETF 受到投資人青睞的重要原因。今年台灣投資人對 VIX 期貨 ETF 需求大幅增加，美國市場同類型產品需求也顯著同步成長。富邦投信表示，全球規模最大的 VIX 期貨產品：iPath Series B S&P 500 VIX Short term Futures ETN，簡稱 VXX，今年以來流通在外單位數成長近 11 倍，不僅如此，正向 1.5 倍的作多 VIX 期貨 ETF(Proshares Ultra VIX Short-Term Futures ETF，代號：UVXY) ，今年以來流通在外單位數更成長近 13 倍，說明了美國或全球市場投資人，今年對 VIX 期貨 ETF 的交易需求都大增。因此，台灣 VIX 期貨 ETF 投資的成長，是與國際趨勢相符。但是，富邦 VIX 是一檔追蹤「期貨」的 ETF，不是一般股票、現貨 ETF，如果不熟追蹤指數的特性，千萬別進場。富邦投信自本檔 ETF 發行以來，持續宣導投資人本產品不適合長期持有，而應以短線交易為主。主要原因是 VIX 指數無法交易或複製，全球 VIX 相關 ETF，都是追蹤以 VIX 期貨為指數成分的 VIX 期貨指數。任何期貨產品，一旦價格呈現正價差，對於做多期貨而言，都是不利的狀況，反之，正價差對作空方相對有利。富邦投信解釋，因為期貨皆有結算日，結算交割是根據期貨契約的現貨指數計算 (對 VIX 期貨而言，現貨即 VIX 指數)，這就是為什麼做多正價差的期貨是不利狀況，「當期貨價格正價差幅度愈大，不利的狀況就愈嚴重。」富邦投信強調，VIX 指數因高波動與均數回歸的特性，因此 VIX 期貨價差幅度遠高於其他期貨，如台指期。富邦投信強調，VIX 指數因高波動與均數回歸的特性，因此 VIX 期貨價差幅度遠高於其他期貨，如台指期。舉例來說，當 VIX 指數在低位的狀況下，VIX 期貨價格常高於 VIX 指數 10~20%，也就是 10~20% 的正價差，正價差會隨到期日向 VIX 指數收斂，因此可觀察到，VIX 期貨呈現高正價差時，VIX 期貨指數漲幅會小於 VIX 指數，甚至出現不漲反跌的現象。富邦 VIX 需因為追蹤的標的指數，而有每日轉倉機制，每日將持有的近月 VIX 期貨轉倉至次月契約，進行轉倉交易，基金需要支付轉倉手續費給期貨商。但每日轉倉機制，並不會對交易手續費有太大影響，原因在於期貨契約皆有到期日，持有期貨契約的基金，皆需要進行轉倉，每日轉倉僅是將需要轉倉的部位，分批在每個交易日執行。依照基金實際每口期貨交易手續費計算，轉倉交易手續費每年僅佔基金淨值約 0.4%。富邦 VIX 長期為向下趨勢，主要原因是來自於 VIX 期貨長時間且大幅度的正價差所導致，正價差代表 VIX 期貨價格高於 VIX 指數，且次月期貨的價格高於近月期貨，因此：2. 但基金淨值以及追蹤的 VIX 期貨指數長期趨勢向下，是來自於正價差將會隨結算日接近而收斂，也就是在正價差的狀況下，VIX 指數上漲，VIX 期貨漲幅將因正價差收斂比 VIX 指數小；VIX 指數不漲，VIX 期貨也將因正價差收斂而下跌。VIX 期貨的正價差特性，是 VIX 期貨 ETF 最重要的特性，也是操作 VIX 期貨 ETF 前，最必須要了解的產品風險。因為 VIX 期貨多數時間呈現大幅度正價差，因此富邦 VIX 基金公開說明書提醒，標普 500 波動率短期期貨 ER 指數與 VIX 指數報酬表現將可能存在大幅差異。也因為在正價差累積侵蝕下，VIX 期貨指數長期走勢為下跌趨勢，往往只有在 VIX 指數出現大幅度飆升時，才容易有較高幅度的漲幅，也就是說，相對於股票指數反向 ETF，以 VIX 期貨 ETF 作為避險工具，雖然股市大幅下跌時的避險效果較好，但非高波動時期的避險成本也較高。富邦 VIX 倘若下市，投信公司將以淨值計算金額返還受益憑證持有人，投資人也將無法透過 VIX 期貨 ETF 進行避險交易。
1271,相關說法改變了美股收盤局勢，然後日本股市開盤不久後衝高，盤後美股期貨走強。算式交易趕緊追買股票。因此，在美股收盤後，並沒有實際發生什麼事，但道指期貨已經上漲 0.35%，而標普及那指 100 期貨，也向上爬升 0.4%。
1272,龍哥之前直接帶股票會員進場放空 3105 穩懋，昨天跌停，今天還是一路下殺，持續拉開獲利，這就是順勢操作。期貨波段空單更是大賺 + 40 萬以上，龍哥還有股票要放空，不太會放空操作的朋友，趕緊跟上腳步。
1273,透過數量模型的計算尋找投資機會，並以此作為最終投資決策的量化基金 CTA (Commodity Trading Advisors) 管理期貨基金，從其未平倉部位、資金動向及債券殖利率走勢等數據顯示，量化基金 CTA 可能一直在大舉拋售日本 10 年期債券期貨的多頭部位。摩根士丹利 MUFG 證券駐東京的策略師 Koaki Sugisaki 認為，由於 CTAs 大量拋售日本 10 年期公債 (JGB) 期貨，連動近期日本 10 年期公債出現了拋售潮。JGB 期貨領跌：日本的 10 年期公債殖利率上周躍升了 12 個基點，來到六年多以來高點；另一方面日本 10 年期債券 (JGB) 期貨指數則由九月時高點 155.34 一路下跌，目前處於 152.26，為一月中旬以來的低點。分析師表示，日本債券近期下跌，似乎是由期貨領跌，而期貨正是 CTA 的首要投資標的，尤其是七年期日本國債期貨。上周日本七年期公債殖利率上漲 12 個基點，是殖利率曲線中表現最差的債券。在量化對沖基金此波猛烈拋售債券期貨前，正大舉布建多單部位，據《彭博社》追蹤 2013 年以來的數據顯示，日本債券期貨與對沖基金研究公司 Macro / CTA 指數的 90 天連動性在 9 月來到新高。從日本交易所集團 (Japan Exchange Group) 的統計數據來看，外資在 6 月和 8 月大舉買進日本債券期貨，但在截至 11 月 1 日的當周，外資則創下了六個月來的最大淨賣超。過去一個月來，在日本債券價格下跌過程中，外資未平倉期貨部位減少 10000 口，意味著持有多單的投資者已大舉撤出。目前日本債券期貨未平倉部位仍在持續下降，顯示量化基金 CTA 拋售多單的賣壓尚未中止，而以量化指標為進出決策的 CTA，在買進信號未亮燈前，隨時都有可能進一步拋售。
1274,"前言：【昨天跟大家說過…… 切記趁期貨烏龍…… 勿恐慌…… 記得上 LUCKY 7 飆股特快車】…… 資料限時贈送中…… 今天果然持續波波高……美國國慶放假前公布的經濟數據疲弱，投資人預期 Fed 將降息，因此利空變利多，道瓊及 S&P 500 再創歷史新高，只有費半還跌 0.42%（已留下影線）。台股用跌深被動元件發動攻勢：2327 國巨、2492 華新科、2456 奇力新、2478 大毅及 6173 信昌電先攻，再配合 2330 台積電、2408 南亞科、3711 日月光投控、2884 玉山金、2882 國泰金、5876 上海商銀等大型權值股助攻，收盤漲 32 點，成交量縮到 972 億；OTC 除了 6173 信昌電發動攻勢外，矽晶圓的 6488 環球晶及 6182 合晶來助攻，收盤漲 0.48% 收最高，成交量 292 億...... 合計上漲檔數 1,027 家，下跌檔數 410 家……（昨天跟大家說過… 切記趁期貨搞烏龍…… 勿恐慌…… 記得上 LUCKY 7 飆股特快車）"
1275,期貨走勢台指期週三下跌 16 點至 10736 點。價差方面，台指期逆價差擴至 - 87.81 點，電子期逆價差擴至 - 2.42 點，金融期逆價差擴至 - 20.31 點。現貨部分，三大法人賣超 64.83 億元；而在台指期淨部位方面，三大法人淨多單增加 2217 口至 10027 口，其中外資多單加碼且空單減碼，淨多單增加 928 口至 37407 口；十大交易人中的特定法人全月份台指期淨多單增加 2234 口至 5539 口。選擇權分析選擇權未平倉量部分，買權未平倉最大量集中在 10900 點，賣權未平倉最大量集中在 10400 點。全月份未平倉量 put/call ratio 值由 1.14 降至 1.13。VIX 指數小幅增加 0.03 至 13.52。整體選擇權籌碼面呈現中性格局。   (永豐期貨研調)選擇權未平倉量部分，買權未平倉最大量集中在 10900 點，賣權未平倉最大量集中在 10400 點。全月份未平倉量 put/call ratio 值由 1.14 降至 1.13。VIX 指數小幅增加 0.03 至 13.52。整體選擇權籌碼面呈現中性格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
1276,板塊方面，澳門博彩、醫藥、出口、內房、內銀及內險股表現較好。做空方面，佔大市成交維持在約 14.5%。牛熊證街貨最新比例為 55:45，現價上下各 1000 點區間的牛熊比例為 25:75。重貨區方面，熊證上移至 26900-26999，牛證也上移至 25850-25899。恆指期貨夜市收報 26482 點，下跌 50 點，低水 40 點。港股 ADR 下跌 95 點，相等於恆指 26426 點。
1277,"籌碼面部分，外資現貨賣超 12 億，期貨部分減碼 6,139 口，淨多單 5.6 萬口，十大交易人與特定法人合計賣出 9,051 口。週選支撐與壓力區落在 11,000 至 11,050 之間，P/C Ratio 降至 1.34，整體籌碼中性偏多看待。綜合上述，德州儀器的財報展望常作為半導體業前導指標，對於未來幾季晶片需求看淡，壓抑半導體類股走勢，另一方面外資自突破年線後首度大幅減碼 6000 口期貨，操作上有轉趨觀望的情勢，未來觀察外資是否連續賣出，否則目前盤勢仍以震盪偏多看待。◆ 選擇權分析 (加外層的文字)"
1278,中性看待指數變化，積極的參與『煙火秀』賺錢機會!! 今天的『煙火秀』已經來到第六集，然而延續昨天三大法人的賣超，今天三大法人合計再賣 - 11 億；特別是外資今天賣超已加大至 - 20 億。不過，在外資期貨多單滿手的情況下，預料賣壓不致於再放大。因此，展望台股季底走勢… 預估短線還有挑戰 10600 點機會，至於是否會再創高；我們就觀望看待，但不過度期待。
1279,期貨方面，外資減碼多單 2325 口，多單未平倉口數降為 34859 口，投信則連 4 天加碼空單，自營商則加碼多單。
1280,由於預期供應趨緊，國際咖啡期貨已經從 10 月的低點上漲 31%，但這低於 2017 年的平均水平，也低於 3、5 年和 10 年均價，更較 2011 年的峰值水平低 60%。咖啡期貨價格在 5 月達到 14 年來的最低點。
1281,全球金融市場波動劇烈，除了中美貿易戰因素外，全球經濟成長趨緩、英國脫歐等因素持續影響全球股市，在此大幅變動的投資環境下，也增加了投資人操作股票期貨的意願。股票期貨有二大優勢，一是交易成本低，成本約只有現貨的十分之一，還可以賺價差、利潤又高。二是多空都可以做，不受資、券、信用等限制，只需要保證金，且股票期貨不一定跟著現貨一起漲停或跌停，操作相當靈活。群益期貨副總經理黃維本說，去年起股票期貨的交易量明顯放大，一個月有 300 多萬口的交易量，顯示現股當沖的比重變高後，現股當沖的族群跟股票期貨的族群相類似，都是從事高槓桿、做短線的投資行為，這也顯示出現貨投資人的節奏改變後，很多投資人開始對股票期貨有興趣。針對股票期貨族群，群益期貨推出專屬的股票期貨操盤介面，完全依據股期大戶需求設計，客戶可以簡單輸入股票代號，就完整帶出個股的走勢圖、買賣五檔、技術分析、以及獨家的股期超光速下單，滿足交易人兼具看盤、交易的人性化下單系統，幫助客戶累積財富，以早日晉升贏家名人堂。
1282,《台指期日盤走勢分析》
1283,期貨走勢台指期週四上漲 67 點至 10323 點。價差方面，台指期轉為正價差 3.47 點，電子期逆價差縮至 - 0.12 點，金融期轉為正價差 0.39 點。現貨部分，三大法人買超 52.29 億元；而在台指期淨部位方面，三大法人淨多單增加 1592 口至 36140 口，其中外資空單減碼超過多單減碼，淨多單增加 447 口至 65794 口；十大交易人中的特定法人全月份台指期淨多單減少 849 口至 34494 口。選擇權分析選擇權從成交量來觀察，買權集中在 10500 點，賣權集中在 10000 點。選擇權未平倉量部分，買權未平倉最大量集中在 10400 點，賣權未平倉最大量集中在 10000 點。全月份未平倉量 put/call ratio 值由 1.48 升至 1.52，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 11.59% 降至 11.3%，賣權平均隱含波動率由 15.14% 降至 14.67%，買賣權皆降。選擇權部位整體來看顯示為中性偏多格局。   (永豐期貨研調)選擇權從成交量來觀察，買權集中在 10500 點，賣權集中在 10000 點。選擇權未平倉量部分，買權未平倉最大量集中在 10400 點，賣權未平倉最大量集中在 10000 點。全月份未平倉量 put/call ratio 值由 1.48 升至 1.52，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 11.59% 降至 11.3%，賣權平均隱含波動率由 15.14% 降至 14.67%，買賣權皆降。選擇權部位整體來看顯示為中性偏多格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
1284,2）美股上日市況總結：美股三大指數週一窄幅低收，當中道指下跌 28 點，標指和納指則分別下跌 0.06% 及 0.1%。十年期債息回落至 2.556%。美滙指數最新報 96.94，紐約期油最新報 63.52 美元。港股 ADR 再跌 109 點，相當於恆指 29701 點水平。恆指期貨夜市收報 29700 點，下跌 125 點並低水 111 點。
1285,18 日台股隨國際股市開高走高，終結日線連三黑，可惜高檔投資謹慎，日量萎縮逾 9%。籌碼方面，三大法人同步買超，其中，外資期貨同步偏多操作。考量美中貿易協商仍在進行中，目前指數位於高檔，量能不易大幅增長，不過，若國際油價續揚、美中貿易談判傳出實質利多消息，帶動國際股市上漲，則台股有機會再創新高，選股方面可留意高殖利率概念股波段操作。
1286,外資現貨買超 19 億，期貨淨多單略減至 44170 口。自營商選擇權淨部位，目前以賣買權為主要布局。六月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為二萬餘口，買權 OI 增量不增反減。週選方面，賣權 OI 增量呈現積極大增，目前下檔支撐築起。外資現貨買超 19 億，期貨淨多單略減至 44170 口。自營商選擇權淨部位，目前以賣買權為主要布局。六月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為二萬餘口，買權 OI 增量不增反減。週選方面，賣權 OI 增量呈現積極大增，目前下檔支撐築起。
1287,外資現貨買超 21 億，期貨淨多單略減至 43124 口。自營商選擇權淨部位，增加賣出買權與買進賣權的部位。八月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為一萬九千餘口，買權賣權 OI 皆無明顯表態。週選方面，賣權 OI 總量略大於買權，目前下檔依舊有撐。外資現貨買超 21 億，期貨淨多單略減至 43124 口。自營商選擇權淨部位，增加賣出買權與買進賣權的部位。八月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為一萬九千餘口，買權賣權 OI 皆無明顯表態。週選方面，賣權 OI 總量略大於買權，目前下檔依舊有撐。
